,office_uuid,target_date,created_at,orders,invitations
248,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-04,2023-06-27 07:57:31+00:00,323,475
249,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-05,2023-06-27 07:57:31+00:00,320,384
250,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-06-27 07:57:31+00:00,308,381
251,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-06-27 07:57:31+00:00,338,378
252,4ed8b854-681c-4221-b382-155035e74b92,2023-06-26,2023-06-27 07:57:31+00:00,152,389
253,4ed8b854-681c-4221-b382-155035e74b92,2023-06-27,2023-06-27 07:57:31+00:00,176,242
254,4ed8b854-681c-4221-b382-155035e74b92,2023-06-28,2023-06-27 07:57:31+00:00,172,213
255,4ed8b854-681c-4221-b382-155035e74b92,2023-06-29,2023-06-27 07:57:31+00:00,172,197
256,4ed8b854-681c-4221-b382-155035e74b92,2023-06-30,2023-06-27 07:57:31+00:00,179,208
257,4ed8b854-681c-4221-b382-155035e74b92,2023-07-01,2023-06-27 07:57:31+00:00,30,23
258,4ed8b854-681c-4221-b382-155035e74b92,2023-07-02,2023-06-27 07:57:31+00:00,27,14
259,4ed8b854-681c-4221-b382-155035e74b92,2023-07-03,2023-06-27 07:57:31+00:00,162,404
260,4ed8b854-681c-4221-b382-155035e74b92,2023-07-04,2023-06-27 07:57:31+00:00,186,257
261,4ed8b854-681c-4221-b382-155035e74b92,2023-07-05,2023-06-27 07:57:31+00:00,182,227
262,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-06-27 07:57:31+00:00,182,211
263,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-06-27 07:57:31+00:00,190,223
264,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-26,2023-06-28 09:09:27+00:00,292,776
265,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-27,2023-06-28 09:09:27+00:00,325,468
266,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-28,2023-06-28 09:09:27+00:00,322,377
267,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-29,2023-06-28 09:09:27+00:00,309,374
268,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-30,2023-06-28 09:09:27+00:00,339,370
269,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-01,2023-06-28 09:09:27+00:00,54,100
270,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-02,2023-06-28 09:09:27+00:00,43,124
271,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-03,2023-06-28 09:09:27+00:00,293,782
272,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-04,2023-06-28 09:09:27+00:00,325,475
273,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-05,2023-06-28 09:09:27+00:00,322,383
274,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-06-28 09:09:27+00:00,310,380
275,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-06-28 09:09:27+00:00,340,377
276,4ed8b854-681c-4221-b382-155035e74b92,2023-06-26,2023-06-28 09:09:27+00:00,152,390
277,4ed8b854-681c-4221-b382-155035e74b92,2023-06-27,2023-06-28 09:09:27+00:00,176,242
278,4ed8b854-681c-4221-b382-155035e74b92,2023-06-28,2023-06-28 09:09:27+00:00,172,212
279,4ed8b854-681c-4221-b382-155035e74b92,2023-06-29,2023-06-28 09:09:27+00:00,172,196
280,4ed8b854-681c-4221-b382-155035e74b92,2023-06-30,2023-06-28 09:09:27+00:00,180,208
281,4ed8b854-681c-4221-b382-155035e74b92,2023-07-01,2023-06-28 09:09:27+00:00,31,23
282,4ed8b854-681c-4221-b382-155035e74b92,2023-07-02,2023-06-28 09:09:27+00:00,27,13
283,4ed8b854-681c-4221-b382-155035e74b92,2023-07-03,2023-06-28 09:09:27+00:00,163,404
284,4ed8b854-681c-4221-b382-155035e74b92,2023-07-04,2023-06-28 09:09:27+00:00,186,256
285,4ed8b854-681c-4221-b382-155035e74b92,2023-07-05,2023-06-28 09:09:27+00:00,182,227
286,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-06-28 09:09:27+00:00,182,211
287,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-06-28 09:09:27+00:00,190,223
288,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-26,2023-06-28 09:18:43+00:00,290,773
289,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-27,2023-06-28 09:18:43+00:00,323,466
290,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-28,2023-06-28 09:18:43+00:00,320,375
291,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-29,2023-06-28 09:18:43+00:00,307,371
292,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-06-30,2023-06-28 09:18:43+00:00,337,368
293,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-01,2023-06-28 09:18:43+00:00,53,98
294,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-02,2023-06-28 09:18:43+00:00,42,122
295,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-03,2023-06-28 09:18:43+00:00,291,779
296,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-04,2023-06-28 09:18:43+00:00,323,472
297,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-05,2023-06-28 09:18:43+00:00,320,381
298,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-06-28 09:18:43+00:00,308,377
299,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-06-28 09:18:43+00:00,338,373
300,4ed8b854-681c-4221-b382-155035e74b92,2023-06-26,2023-06-28 09:18:43+00:00,150,388
301,4ed8b854-681c-4221-b382-155035e74b92,2023-06-27,2023-06-28 09:18:43+00:00,174,240
302,4ed8b854-681c-4221-b382-155035e74b92,2023-06-28,2023-06-28 09:18:43+00:00,170,211
303,4ed8b854-681c-4221-b382-155035e74b92,2023-06-29,2023-06-28 09:18:43+00:00,170,195
304,4ed8b854-681c-4221-b382-155035e74b92,2023-06-30,2023-06-28 09:18:43+00:00,178,207
305,4ed8b854-681c-4221-b382-155035e74b92,2023-07-01,2023-06-28 09:18:43+00:00,30,22
306,4ed8b854-681c-4221-b382-155035e74b92,2023-07-02,2023-06-28 09:18:43+00:00,27,13
307,4ed8b854-681c-4221-b382-155035e74b92,2023-07-03,2023-06-28 09:18:43+00:00,161,403
308,4ed8b854-681c-4221-b382-155035e74b92,2023-07-04,2023-06-28 09:18:43+00:00,185,255
309,4ed8b854-681c-4221-b382-155035e74b92,2023-07-05,2023-06-28 09:18:43+00:00,181,225
310,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-06-28 09:18:43+00:00,181,209
311,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-06-28 09:18:43+00:00,188,221
312,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-03,2023-07-04 09:45:54+00:00,184,737
313,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-04,2023-07-04 09:45:54+00:00,218,507
314,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-05,2023-07-04 09:45:54+00:00,200,454
315,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-06,2023-07-04 09:45:54+00:00,199,460
316,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-04 09:45:54+00:00,211,454
317,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-04 09:45:54+00:00,47,149
318,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-04 09:45:54+00:00,40,169
319,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-04 09:45:54+00:00,185,735
320,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-04 09:45:54+00:00,219,505
321,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-04 09:45:54+00:00,202,451
322,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-04 09:45:54+00:00,200,457
323,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-04 09:45:54+00:00,212,452
324,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-03,2023-07-04 10:20:51+00:00,184,737
325,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-04,2023-07-04 10:20:51+00:00,218,507
326,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-05,2023-07-04 10:20:51+00:00,200,454
327,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-06,2023-07-04 10:20:51+00:00,199,460
328,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-04 10:20:51+00:00,211,454
329,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-04 10:20:51+00:00,46,148
330,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-04 10:20:51+00:00,39,169
331,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-04 10:20:51+00:00,185,734
332,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-04 10:20:51+00:00,219,505
333,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-04 10:20:51+00:00,202,451
334,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-04 10:20:51+00:00,200,457
335,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-04 10:20:51+00:00,212,452
336,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-03,2023-07-04 10:25:34+00:00,273,771
337,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-04,2023-07-04 10:25:34+00:00,305,460
338,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-05,2023-07-04 10:25:34+00:00,303,368
339,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-07-04 10:25:34+00:00,290,366
340,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-07-04 10:25:34+00:00,320,362
341,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-08,2023-07-04 10:25:34+00:00,44,92
342,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-09,2023-07-04 10:25:34+00:00,33,115
343,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-10,2023-07-04 10:25:34+00:00,275,769
344,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-11,2023-07-04 10:25:34+00:00,307,458
345,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-12,2023-07-04 10:25:34+00:00,305,366
346,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-13,2023-07-04 10:25:34+00:00,291,364
347,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-14,2023-07-04 10:25:34+00:00,322,360
348,4ed8b854-681c-4221-b382-155035e74b92,2023-07-03,2023-07-04 10:25:34+00:00,152,394
349,4ed8b854-681c-4221-b382-155035e74b92,2023-07-04,2023-07-04 10:25:34+00:00,176,243
350,4ed8b854-681c-4221-b382-155035e74b92,2023-07-05,2023-07-04 10:25:34+00:00,172,214
351,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-07-04 10:25:34+00:00,171,197
352,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-07-04 10:25:34+00:00,179,209
353,4ed8b854-681c-4221-b382-155035e74b92,2023-07-08,2023-07-04 10:25:34+00:00,28,14
354,4ed8b854-681c-4221-b382-155035e74b92,2023-07-09,2023-07-04 10:25:34+00:00,24,4
355,4ed8b854-681c-4221-b382-155035e74b92,2023-07-10,2023-07-04 10:25:34+00:00,151,388
356,4ed8b854-681c-4221-b382-155035e74b92,2023-07-11,2023-07-04 10:25:34+00:00,175,237
357,4ed8b854-681c-4221-b382-155035e74b92,2023-07-12,2023-07-04 10:25:34+00:00,171,208
358,4ed8b854-681c-4221-b382-155035e74b92,2023-07-13,2023-07-04 10:25:34+00:00,170,191
359,4ed8b854-681c-4221-b382-155035e74b92,2023-07-14,2023-07-04 10:25:34+00:00,178,204
360,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-04,2023-07-05 07:51:25+00:00,468,211
361,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-05,2023-07-05 07:51:25+00:00,414,193
362,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-06,2023-07-05 07:51:25+00:00,420,192
363,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-05 07:51:25+00:00,414,204
364,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-05 07:51:25+00:00,109,42
365,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-05 07:51:25+00:00,130,35
366,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-05 07:51:25+00:00,700,178
367,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-05 07:51:25+00:00,465,212
368,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-05 07:51:25+00:00,411,195
369,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-05 07:51:25+00:00,416,193
370,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-05 07:51:25+00:00,411,206
371,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-15,2023-07-05 07:51:25+00:00,106,43
372,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-04,2023-07-05 07:58:08+00:00,461,303
373,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-05,2023-07-05 07:58:08+00:00,368,301
374,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-07-05 07:58:08+00:00,366,287
375,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-07-05 07:58:08+00:00,362,318
376,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-08,2023-07-05 07:58:08+00:00,87,38
377,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-09,2023-07-05 07:58:08+00:00,111,27
378,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-10,2023-07-05 07:58:08+00:00,773,271
379,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-11,2023-07-05 07:58:08+00:00,459,304
380,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-12,2023-07-05 07:58:08+00:00,366,302
381,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-13,2023-07-05 07:58:08+00:00,364,289
382,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-14,2023-07-05 07:58:08+00:00,359,320
383,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-15,2023-07-05 07:58:08+00:00,85,40
384,4ed8b854-681c-4221-b382-155035e74b92,2023-07-04,2023-07-05 07:58:08+00:00,247,174
385,4ed8b854-681c-4221-b382-155035e74b92,2023-07-05,2023-07-05 07:58:08+00:00,218,170
386,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-07-05 07:58:08+00:00,201,170
387,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-07-05 07:58:08+00:00,213,177
388,4ed8b854-681c-4221-b382-155035e74b92,2023-07-08,2023-07-05 07:58:08+00:00,15,23
389,4ed8b854-681c-4221-b382-155035e74b92,2023-07-09,2023-07-05 07:58:08+00:00,5,19
390,4ed8b854-681c-4221-b382-155035e74b92,2023-07-10,2023-07-05 07:58:08+00:00,395,149
391,4ed8b854-681c-4221-b382-155035e74b92,2023-07-11,2023-07-05 07:58:08+00:00,242,173
392,4ed8b854-681c-4221-b382-155035e74b92,2023-07-12,2023-07-05 07:58:08+00:00,212,169
393,4ed8b854-681c-4221-b382-155035e74b92,2023-07-13,2023-07-05 07:58:08+00:00,195,169
394,4ed8b854-681c-4221-b382-155035e74b92,2023-07-14,2023-07-05 07:58:08+00:00,208,176
395,4ed8b854-681c-4221-b382-155035e74b92,2023-07-15,2023-07-05 07:58:08+00:00,9,22
396,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-05,2023-07-06 07:52:15+00:00,398,188
397,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-06,2023-07-06 07:52:15+00:00,404,186
398,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-06 07:52:15+00:00,398,199
399,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-06 07:52:15+00:00,97,43
400,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-06 07:52:15+00:00,118,36
401,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-06 07:52:15+00:00,688,172
402,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-06 07:52:15+00:00,449,208
403,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-06 07:52:15+00:00,395,190
404,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-06 07:52:15+00:00,401,188
405,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-06 07:52:15+00:00,396,201
406,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-15,2023-07-06 07:52:15+00:00,95,44
407,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-16,2023-07-06 07:52:15+00:00,116,37
408,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-07-06 07:59:43+00:00,334,273
409,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-07-06 07:59:43+00:00,330,303
410,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-08,2023-07-06 07:59:43+00:00,61,28
411,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-09,2023-07-06 07:59:43+00:00,83,17
412,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-10,2023-07-06 07:59:43+00:00,734,257
413,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-11,2023-07-06 07:59:43+00:00,425,289
414,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-12,2023-07-06 07:59:43+00:00,332,286
415,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-13,2023-07-06 07:59:43+00:00,332,275
416,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-14,2023-07-06 07:59:43+00:00,328,305
417,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-15,2023-07-06 07:59:43+00:00,60,30
418,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-16,2023-07-06 07:59:43+00:00,82,19
419,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-17,2023-07-06 07:59:43+00:00,732,259
420,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-07-06 07:59:43+00:00,180,160
421,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-07-06 07:59:43+00:00,192,167
422,4ed8b854-681c-4221-b382-155035e74b92,2023-07-08,2023-07-06 07:59:43+00:00,0,15
423,4ed8b854-681c-4221-b382-155035e74b92,2023-07-09,2023-07-06 07:59:43+00:00,0,12
424,4ed8b854-681c-4221-b382-155035e74b92,2023-07-10,2023-07-06 07:59:43+00:00,370,139
425,4ed8b854-681c-4221-b382-155035e74b92,2023-07-11,2023-07-06 07:59:43+00:00,218,163
426,4ed8b854-681c-4221-b382-155035e74b92,2023-07-12,2023-07-06 07:59:43+00:00,189,159
427,4ed8b854-681c-4221-b382-155035e74b92,2023-07-13,2023-07-06 07:59:43+00:00,174,159
428,4ed8b854-681c-4221-b382-155035e74b92,2023-07-14,2023-07-06 07:59:43+00:00,186,166
429,4ed8b854-681c-4221-b382-155035e74b92,2023-07-15,2023-07-06 07:59:43+00:00,0,15
430,4ed8b854-681c-4221-b382-155035e74b92,2023-07-16,2023-07-06 07:59:43+00:00,0,11
431,4ed8b854-681c-4221-b382-155035e74b92,2023-07-17,2023-07-06 07:59:43+00:00,365,138
432,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-06,2023-07-07 07:53:05+00:00,419,187
433,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-07 07:53:05+00:00,414,199
434,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-07 07:53:05+00:00,107,34
435,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-07 07:53:05+00:00,128,27
436,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-07 07:53:05+00:00,697,173
437,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-07 07:53:05+00:00,463,207
438,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-07 07:53:05+00:00,411,190
439,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-07 07:53:05+00:00,416,188
440,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-07 07:53:05+00:00,411,201
441,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-15,2023-07-07 07:53:05+00:00,105,35
442,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-16,2023-07-07 07:53:05+00:00,125,29
443,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-17,2023-07-07 07:53:05+00:00,694,174
444,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-06,2023-07-07 08:01:21+00:00,334,273
445,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-07-07 08:01:21+00:00,330,303
446,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-08,2023-07-07 08:01:21+00:00,61,28
447,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-09,2023-07-07 08:01:21+00:00,83,17
448,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-10,2023-07-07 08:01:21+00:00,734,257
449,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-11,2023-07-07 08:01:21+00:00,425,289
450,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-12,2023-07-07 08:01:21+00:00,332,286
451,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-13,2023-07-07 08:01:21+00:00,332,275
452,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-14,2023-07-07 08:01:21+00:00,328,305
453,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-15,2023-07-07 08:01:21+00:00,60,30
454,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-16,2023-07-07 08:01:21+00:00,82,19
455,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-17,2023-07-07 08:01:21+00:00,732,259
456,4ed8b854-681c-4221-b382-155035e74b92,2023-07-06,2023-07-07 08:01:21+00:00,180,160
457,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-07-07 08:01:21+00:00,192,167
458,4ed8b854-681c-4221-b382-155035e74b92,2023-07-08,2023-07-07 08:01:21+00:00,0,15
459,4ed8b854-681c-4221-b382-155035e74b92,2023-07-09,2023-07-07 08:01:21+00:00,0,12
460,4ed8b854-681c-4221-b382-155035e74b92,2023-07-10,2023-07-07 08:01:21+00:00,370,139
461,4ed8b854-681c-4221-b382-155035e74b92,2023-07-11,2023-07-07 08:01:21+00:00,218,163
462,4ed8b854-681c-4221-b382-155035e74b92,2023-07-12,2023-07-07 08:01:21+00:00,189,159
463,4ed8b854-681c-4221-b382-155035e74b92,2023-07-13,2023-07-07 08:01:21+00:00,174,159
464,4ed8b854-681c-4221-b382-155035e74b92,2023-07-14,2023-07-07 08:01:21+00:00,186,166
465,4ed8b854-681c-4221-b382-155035e74b92,2023-07-15,2023-07-07 08:01:21+00:00,0,15
466,4ed8b854-681c-4221-b382-155035e74b92,2023-07-16,2023-07-07 08:01:21+00:00,0,11
467,4ed8b854-681c-4221-b382-155035e74b92,2023-07-17,2023-07-07 08:01:21+00:00,365,138
468,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-07,2023-07-08 07:53:55+00:00,414,193
469,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-08,2023-07-08 07:53:55+00:00,111,28
470,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-09,2023-07-08 07:53:55+00:00,131,21
471,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-10,2023-07-08 07:53:55+00:00,693,167
472,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-11,2023-07-08 07:53:55+00:00,463,200
473,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-12,2023-07-08 07:53:55+00:00,412,183
474,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-13,2023-07-08 07:53:55+00:00,415,181
475,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-14,2023-07-08 07:53:55+00:00,412,194
476,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-15,2023-07-08 07:53:55+00:00,109,29
477,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-16,2023-07-08 07:53:55+00:00,129,22
478,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-17,2023-07-08 07:53:55+00:00,690,168
479,4236db80-90e9-46be-96f6-54a39b103e4e,2023-07-18,2023-07-08 07:53:55+00:00,460,202
480,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-07,2023-07-08 08:02:55+00:00,298,288
481,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-08,2023-07-08 08:02:55+00:00,57,26
482,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-09,2023-07-08 08:02:55+00:00,73,15
483,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-10,2023-07-08 08:02:55+00:00,674,244
484,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-11,2023-07-08 08:02:55+00:00,381,273
485,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-12,2023-07-08 08:02:55+00:00,302,272
486,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-13,2023-07-08 08:02:55+00:00,300,260
487,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-14,2023-07-08 08:02:55+00:00,296,290
488,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-15,2023-07-08 08:02:55+00:00,55,28
489,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-16,2023-07-08 08:02:55+00:00,71,17
490,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-17,2023-07-08 08:02:55+00:00,671,246
491,14cfb009-6b9d-41e9-a9e3-dc7b3470908d,2023-07-18,2023-07-08 08:02:55+00:00,379,275
492,4ed8b854-681c-4221-b382-155035e74b92,2023-07-07,2023-07-08 08:02:55+00:00,186,162
493,4ed8b854-681c-4221-b382-155035e74b92,2023-07-08,2023-07-08 08:02:55+00:00,0,12
494,4ed8b854-681c-4221-b382-155035e74b92,2023-07-09,2023-07-08 08:02:55+00:00,0,8
495,4ed8b854-681c-4221-b382-155035e74b92,2023-07-10,2023-07-08 08:02:55+00:00,366,134
496,4ed8b854-681c-4221-b382-155035e74b92,2023-07-11,2023-07-08 08:02:55+00:00,213,158
497,4ed8b854-681c-4221-b382-155035e74b92,2023-07-12,2023-07-08 08:02:55+00:00,184,154
498,4ed8b854-681c-4221-b382-155035e74b92,2023-07-13,2023-07-08 08:02:55+00:00,168,153
